2020-05-04 22:00:05,302 - root - INFO - Package version 0.1a0
2020-05-04 22:00:05,303 - root - INFO - Saving data at /vol/fob-vol1/mi15/plonerma/Lab/rewann/data/2020-05-04_Iris lognormal Distribution mean=0 sigma=0.05 run 3_000.
2020-05-04 22:00:05,513 - root - INFO - Starting evolutionary algorithm
2020-05-04 22:00:11,154 - root - INFO - Completed generation 1; 5.6s elapsed, 5.6s avg, 5.6s total. Expected time remaining: 1.1e+03s
2020-05-04 22:00:11,282 - root - INFO - #1 mean, min log_loss: 1.2, 1.1
2020-05-04 22:00:15,924 - root - INFO - Completed generation 2; 4.6s elapsed, 5.1s avg, 1e+01s total. Expected time remaining: 1e+03s
2020-05-04 22:00:16,050 - root - INFO - #2 mean, min log_loss: 1.2, 1.1
2020-05-04 22:00:20,771 - root - INFO - Completed generation 3; 4.7s elapsed, 5.0s avg, 1.5e+01s total. Expected time remaining: 9.9e+02s
2020-05-04 22:00:20,893 - root - INFO - #3 mean, min log_loss: 1.2, 1.1
2020-05-04 22:00:25,705 - root - INFO - Completed generation 4; 4.8s elapsed, 5.0s avg, 2e+01s total. Expected time remaining: 9.7e+02s
2020-05-04 22:00:25,829 - root - INFO - #4 mean, min log_loss: 1.2, 1.1
2020-05-04 22:00:30,416 - root - INFO - Completed generation 5; 4.6s elapsed, 4.9s avg, 2.4e+01s total. Expected time remaining: 9.5e+02s
2020-05-04 22:00:30,539 - root - INFO - #5 mean, min log_loss: 1.2, 1.1
2020-05-04 22:00:34,871 - root - INFO - Completed generation 6; 4.3s elapsed, 4.8s avg, 2.9e+01s total. Expected time remaining: 9.3e+02s
2020-05-04 22:00:34,991 - root - INFO - #6 mean, min log_loss: 1.2, 1.1
2020-05-04 22:00:39,873 - root - INFO - Completed generation 7; 4.9s elapsed, 4.8s avg, 3.4e+01s total. Expected time remaining: 9.3e+02s
2020-05-04 22:00:39,994 - root - INFO - #7 mean, min log_loss: 1.2, 1.1
2020-05-04 22:00:43,861 - root - INFO - Completed generation 8; 3.9s elapsed, 4.7s avg, 3.7e+01s total. Expected time remaining: 9e+02s
2020-05-04 22:00:43,934 - root - INFO - #8 mean, min log_loss: 1.2, 1.1
2020-05-04 22:00:48,440 - root - INFO - Completed generation 9; 4.5s elapsed, 4.7s avg, 4.2e+01s total. Expected time remaining: 8.9e+02s
2020-05-04 22:00:48,511 - root - INFO - #9 mean, min log_loss: 1.2, 1.1
2020-05-04 22:00:52,613 - root - INFO - Completed generation 10; 4.1s elapsed, 4.6s avg, 4.6e+01s total. Expected time remaining: 8.8e+02s
2020-05-04 22:00:52,689 - root - INFO - #10 mean, min log_loss: 1.2, 1.1
2020-05-04 22:00:56,709 - root - INFO - Completed generation 11; 4.0s elapsed, 4.6s avg, 5e+01s total. Expected time remaining: 8.6e+02s
2020-05-04 22:00:56,855 - root - INFO - #11 mean, min log_loss: 1.2, 1.1
2020-05-04 22:01:01,089 - root - INFO - Completed generation 12; 4.2s elapsed, 4.5s avg, 5.4e+01s total. Expected time remaining: 8.5e+02s
2020-05-04 22:01:01,204 - root - INFO - #12 mean, min log_loss: 1.2, 1.1
2020-05-04 22:01:04,615 - root - INFO - Completed generation 13; 3.4s elapsed, 4.4s avg, 5.8e+01s total. Expected time remaining: 8.3e+02s
2020-05-04 22:01:04,727 - root - INFO - #13 mean, min log_loss: 1.2, 1.1
2020-05-04 22:01:09,069 - root - INFO - Completed generation 14; 4.3s elapsed, 4.4s avg, 6.2e+01s total. Expected time remaining: 8.2e+02s
2020-05-04 22:01:09,193 - root - INFO - #14 mean, min log_loss: 1.2, 1.1
2020-05-04 22:01:13,901 - root - INFO - Completed generation 15; 4.7s elapsed, 4.5s avg, 6.7e+01s total. Expected time remaining: 8.2e+02s
2020-05-04 22:01:14,021 - root - INFO - #15 mean, min log_loss: 1.2, 1.1
2020-05-04 22:01:18,503 - root - INFO - Completed generation 16; 4.5s elapsed, 4.5s avg, 7.1e+01s total. Expected time remaining: 8.2e+02s
2020-05-04 22:01:18,622 - root - INFO - #16 mean, min log_loss: 1.2, 1.1
2020-05-04 22:01:23,353 - root - INFO - Completed generation 17; 4.7s elapsed, 4.5s avg, 7.6e+01s total. Expected time remaining: 8.2e+02s
2020-05-04 22:01:23,421 - root - INFO - #17 mean, min log_loss: 1.2, 1.1
2020-05-04 22:01:27,257 - root - INFO - Completed generation 18; 3.8s elapsed, 4.4s avg, 8e+01s total. Expected time remaining: 8.1e+02s
2020-05-04 22:01:27,370 - root - INFO - #18 mean, min log_loss: 1.2, 1.1
2020-05-04 22:01:31,354 - root - INFO - Completed generation 19; 4.0s elapsed, 4.4s avg, 8.4e+01s total. Expected time remaining: 8e+02s
2020-05-04 22:01:31,623 - root - INFO - #19 mean, min log_loss: 1.2, 1.1
2020-05-04 22:01:35,284 - root - INFO - Completed generation 20; 3.7s elapsed, 4.4s avg, 8.7e+01s total. Expected time remaining: 7.9e+02s
2020-05-04 22:01:35,409 - root - INFO - #20 mean, min log_loss: 1.2, 1.1
2020-05-04 22:01:40,074 - root - INFO - Completed generation 21; 4.6s elapsed, 4.4s avg, 9.2e+01s total. Expected time remaining: 7.8e+02s
2020-05-04 22:01:40,294 - root - INFO - #21 mean, min log_loss: 1.2, 1.1
2020-05-04 22:01:45,013 - root - INFO - Completed generation 22; 4.7s elapsed, 4.4s avg, 9.7e+01s total. Expected time remaining: 7.8e+02s
2020-05-04 22:01:45,137 - root - INFO - #22 mean, min log_loss: 1.2, 1.1
2020-05-04 22:01:49,092 - root - INFO - Completed generation 23; 4.0s elapsed, 4.4s avg, 1e+02s total. Expected time remaining: 7.8e+02s
2020-05-04 22:01:49,168 - root - INFO - #23 mean, min log_loss: 1.2, 1.1
2020-05-04 22:01:52,321 - root - INFO - Completed generation 24; 3.2s elapsed, 4.3s avg, 1e+02s total. Expected time remaining: 7.6e+02s
2020-05-04 22:01:52,415 - root - INFO - #24 mean, min log_loss: 1.2, 1.1
2020-05-04 22:01:56,709 - root - INFO - Completed generation 25; 4.3s elapsed, 4.3s avg, 1.1e+02s total. Expected time remaining: 7.6e+02s
2020-05-04 22:01:56,828 - root - INFO - #25 mean, min log_loss: 1.2, 1.1
2020-05-04 22:02:01,105 - root - INFO - Completed generation 26; 4.3s elapsed, 4.3s avg, 1.1e+02s total. Expected time remaining: 7.5e+02s
2020-05-04 22:02:01,179 - root - INFO - #26 mean, min log_loss: 1.2, 1.1
2020-05-04 22:02:06,409 - root - INFO - Completed generation 27; 5.2s elapsed, 4.4s avg, 1.2e+02s total. Expected time remaining: 7.5e+02s
2020-05-04 22:02:06,531 - root - INFO - #27 mean, min log_loss: 1.2, 1.1
2020-05-04 22:02:10,865 - root - INFO - Completed generation 28; 4.3s elapsed, 4.4s avg, 1.2e+02s total. Expected time remaining: 7.5e+02s
2020-05-04 22:02:10,986 - root - INFO - #28 mean, min log_loss: 1.2, 1.1
2020-05-04 22:02:15,562 - root - INFO - Completed generation 29; 4.6s elapsed, 4.4s avg, 1.3e+02s total. Expected time remaining: 7.5e+02s
2020-05-04 22:02:15,682 - root - INFO - #29 mean, min log_loss: 1.2, 1.1
2020-05-04 22:02:18,015 - root - INFO - Completed generation 30; 2.3s elapsed, 4.3s avg, 1.3e+02s total. Expected time remaining: 7.3e+02s
2020-05-04 22:02:18,136 - root - INFO - #30 mean, min log_loss: 1.2, 1.1
2020-05-04 22:02:19,940 - root - INFO - Completed generation 31; 1.6s elapsed, 4.2s avg, 1.3e+02s total. Expected time remaining: 7.1e+02s
2020-05-04 22:02:20,062 - root - INFO - #31 mean, min log_loss: 1.2, 1.1
2020-05-04 22:02:21,418 - root - INFO - Completed generation 32; 1.4s elapsed, 4.1s avg, 1.3e+02s total. Expected time remaining: 6.9e+02s
2020-05-04 22:02:21,490 - root - INFO - #32 mean, min log_loss: 1.2, 1.1
2020-05-04 22:02:22,735 - root - INFO - Completed generation 33; 1.2s elapsed, 4.0s avg, 1.3e+02s total. Expected time remaining: 6.7e+02s
2020-05-04 22:02:22,885 - root - INFO - #33 mean, min log_loss: 1.2, 1.1
2020-05-04 22:02:23,993 - root - INFO - Completed generation 34; 1.1s elapsed, 3.9s avg, 1.3e+02s total. Expected time remaining: 6.6e+02s
2020-05-04 22:02:24,066 - root - INFO - #34 mean, min log_loss: 1.2, 1.1
2020-05-04 22:02:25,733 - root - INFO - Completed generation 35; 1.7s elapsed, 3.9s avg, 1.4e+02s total. Expected time remaining: 6.4e+02s
2020-05-04 22:02:25,853 - root - INFO - #35 mean, min log_loss: 1.2, 1.1
2020-05-04 22:02:27,703 - root - INFO - Completed generation 36; 1.8s elapsed, 3.8s avg, 1.4e+02s total. Expected time remaining: 6.3e+02s
2020-05-04 22:02:27,819 - root - INFO - #36 mean, min log_loss: 1.2, 1.1
2020-05-04 22:02:29,205 - root - INFO - Completed generation 37; 1.4s elapsed, 3.8s avg, 1.4e+02s total. Expected time remaining: 6.1e+02s
2020-05-04 22:02:29,280 - root - INFO - #37 mean, min log_loss: 1.2, 1.1
2020-05-04 22:02:30,442 - root - INFO - Completed generation 38; 1.2s elapsed, 3.7s avg, 1.4e+02s total. Expected time remaining: 6e+02s
2020-05-04 22:02:30,514 - root - INFO - #38 mean, min log_loss: 1.2, 1.1
2020-05-04 22:02:31,671 - root - INFO - Completed generation 39; 1.2s elapsed, 3.6s avg, 1.4e+02s total. Expected time remaining: 5.8e+02s
2020-05-04 22:02:31,744 - root - INFO - #39 mean, min log_loss: 1.2, 1.1
2020-05-04 22:02:32,967 - root - INFO - Completed generation 40; 1.2s elapsed, 3.6s avg, 1.4e+02s total. Expected time remaining: 5.7e+02s
2020-05-04 22:02:33,039 - root - INFO - #40 mean, min log_loss: 1.2, 1.1
2020-05-04 22:02:34,213 - root - INFO - Completed generation 41; 1.1s elapsed, 3.5s avg, 1.4e+02s total. Expected time remaining: 5.6e+02s
2020-05-04 22:02:34,326 - root - INFO - #41 mean, min log_loss: 1.2, 1.1
2020-05-04 22:02:35,977 - root - INFO - Completed generation 42; 1.7s elapsed, 3.5s avg, 1.5e+02s total. Expected time remaining: 5.5e+02s
2020-05-04 22:02:36,090 - root - INFO - #42 mean, min log_loss: 1.2, 1.1
2020-05-04 22:02:37,751 - root - INFO - Completed generation 43; 1.7s elapsed, 3.4s avg, 1.5e+02s total. Expected time remaining: 5.4e+02s
2020-05-04 22:02:37,872 - root - INFO - #43 mean, min log_loss: 1.2, 1.1
2020-05-04 22:02:39,174 - root - INFO - Completed generation 44; 1.3s elapsed, 3.4s avg, 1.5e+02s total. Expected time remaining: 5.3e+02s
2020-05-04 22:02:39,248 - root - INFO - #44 mean, min log_loss: 1.2, 1.1
2020-05-04 22:02:40,825 - root - INFO - Completed generation 45; 1.6s elapsed, 3.3s avg, 1.5e+02s total. Expected time remaining: 5.2e+02s
2020-05-04 22:02:40,896 - root - INFO - #45 mean, min log_loss: 1.2, 1.1
2020-05-04 22:02:42,414 - root - INFO - Completed generation 46; 1.5s elapsed, 3.3s avg, 1.5e+02s total. Expected time remaining: 5.1e+02s
2020-05-04 22:02:42,531 - root - INFO - #46 mean, min log_loss: 1.2, 1.1
