2020-05-03 16:16:33,526 - root - INFO - Package version 0.1a0
2020-05-03 16:16:33,526 - root - INFO - Saving data at /vol/fob-vol1/mi15/plonerma/Lab/rewann/data/2020-05-03_Iris normal Distribution mean=4 sigma=8 run 2_000.
2020-05-03 16:16:33,675 - root - INFO - Starting evolutionary algorithm
2020-05-03 16:16:37,688 - root - INFO - Completed generation 1; 4.0s elapsed, 4.0s avg, 4.0s total. Expected time remaining: 8e+02s
2020-05-03 16:16:37,762 - root - INFO - #1 mean, min log_loss: 1.2, 1.1
2020-05-03 16:16:40,566 - root - INFO - Completed generation 2; 2.8s elapsed, 3.4s avg, 6.8s total. Expected time remaining: 6.7e+02s
2020-05-03 16:16:40,676 - root - INFO - #2 mean, min log_loss: 1.2, 1.1
2020-05-03 16:16:44,974 - root - INFO - Completed generation 3; 4.3s elapsed, 3.7s avg, 1.1e+01s total. Expected time remaining: 7.3e+02s
2020-05-03 16:16:45,083 - root - INFO - #3 mean, min log_loss: 1.2, 1.1
2020-05-03 16:16:49,362 - root - INFO - Completed generation 4; 4.3s elapsed, 3.8s avg, 1.5e+01s total. Expected time remaining: 7.5e+02s
2020-05-03 16:16:49,475 - root - INFO - #4 mean, min log_loss: 1.2, 1.1
2020-05-03 16:16:53,036 - root - INFO - Completed generation 5; 3.6s elapsed, 3.8s avg, 1.9e+01s total. Expected time remaining: 7.4e+02s
2020-05-03 16:16:53,104 - root - INFO - #5 mean, min log_loss: 1.2, 1.1
2020-05-03 16:16:55,858 - root - INFO - Completed generation 6; 2.8s elapsed, 3.6s avg, 2.2e+01s total. Expected time remaining: 7e+02s
2020-05-03 16:16:55,926 - root - INFO - #6 mean, min log_loss: 1.2, 1.1
2020-05-03 16:16:58,678 - root - INFO - Completed generation 7; 2.8s elapsed, 3.5s avg, 2.4e+01s total. Expected time remaining: 6.7e+02s
2020-05-03 16:16:58,748 - root - INFO - #7 mean, min log_loss: 1.2, 1.1
2020-05-03 16:17:01,600 - root - INFO - Completed generation 8; 2.9s elapsed, 3.4s avg, 2.7e+01s total. Expected time remaining: 6.6e+02s
2020-05-03 16:17:01,687 - root - INFO - #8 mean, min log_loss: 1.2, 1.1
2020-05-03 16:17:04,665 - root - INFO - Completed generation 9; 3.0s elapsed, 3.4s avg, 3e+01s total. Expected time remaining: 6.4e+02s
2020-05-03 16:17:04,733 - root - INFO - #9 mean, min log_loss: 1.2, 1.1
2020-05-03 16:17:07,641 - root - INFO - Completed generation 10; 2.9s elapsed, 3.3s avg, 3.3e+01s total. Expected time remaining: 6.3e+02s
2020-05-03 16:17:07,709 - root - INFO - #10 mean, min log_loss: 1.2, 1.1
2020-05-03 16:17:10,863 - root - INFO - Completed generation 11; 3.1s elapsed, 3.3s avg, 3.6e+01s total. Expected time remaining: 6.2e+02s
2020-05-03 16:17:10,932 - root - INFO - #11 mean, min log_loss: 1.2, 1.1
2020-05-03 16:17:13,735 - root - INFO - Completed generation 12; 2.8s elapsed, 3.3s avg, 3.9e+01s total. Expected time remaining: 6.1e+02s
2020-05-03 16:17:13,804 - root - INFO - #12 mean, min log_loss: 1.2, 1.1
2020-05-03 16:17:16,567 - root - INFO - Completed generation 13; 2.8s elapsed, 3.2s avg, 4.2e+01s total. Expected time remaining: 6e+02s
2020-05-03 16:17:16,635 - root - INFO - #13 mean, min log_loss: 1.2, 1.1
2020-05-03 16:17:19,394 - root - INFO - Completed generation 14; 2.8s elapsed, 3.2s avg, 4.5e+01s total. Expected time remaining: 5.9e+02s
2020-05-03 16:17:19,463 - root - INFO - #14 mean, min log_loss: 1.2, 1.1
2020-05-03 16:17:22,373 - root - INFO - Completed generation 15; 2.9s elapsed, 3.2s avg, 4.8e+01s total. Expected time remaining: 5.9e+02s
2020-05-03 16:17:22,442 - root - INFO - #15 mean, min log_loss: 1.2, 1.1
2020-05-03 16:17:25,347 - root - INFO - Completed generation 16; 2.9s elapsed, 3.2s avg, 5e+01s total. Expected time remaining: 5.8e+02s
2020-05-03 16:17:25,416 - root - INFO - #16 mean, min log_loss: 1.2, 1.1
2020-05-03 16:17:28,453 - root - INFO - Completed generation 17; 3.0s elapsed, 3.1s avg, 5.3e+01s total. Expected time remaining: 5.8e+02s
2020-05-03 16:17:28,520 - root - INFO - #17 mean, min log_loss: 1.2, 1.1
2020-05-03 16:17:31,375 - root - INFO - Completed generation 18; 2.9s elapsed, 3.1s avg, 5.6e+01s total. Expected time remaining: 5.7e+02s
2020-05-03 16:17:31,443 - root - INFO - #18 mean, min log_loss: 1.2, 1.1
2020-05-03 16:17:34,192 - root - INFO - Completed generation 19; 2.7s elapsed, 3.1s avg, 5.9e+01s total. Expected time remaining: 5.6e+02s
2020-05-03 16:17:34,259 - root - INFO - #19 mean, min log_loss: 1.2, 1.1
2020-05-03 16:17:37,333 - root - INFO - Completed generation 20; 3.1s elapsed, 3.1s avg, 6.2e+01s total. Expected time remaining: 5.6e+02s
2020-05-03 16:17:37,400 - root - INFO - #20 mean, min log_loss: 1.2, 1.1
2020-05-03 16:17:40,172 - root - INFO - Completed generation 21; 2.7s elapsed, 3.1s avg, 6.5e+01s total. Expected time remaining: 5.5e+02s
2020-05-03 16:17:40,244 - root - INFO - #21 mean, min log_loss: 1.2, 1.1
2020-05-03 16:17:43,037 - root - INFO - Completed generation 22; 2.8s elapsed, 3.1s avg, 6.8e+01s total. Expected time remaining: 5.5e+02s
2020-05-03 16:17:43,106 - root - INFO - #22 mean, min log_loss: 1.2, 1.1
2020-05-03 16:17:45,971 - root - INFO - Completed generation 23; 2.9s elapsed, 3.1s avg, 7.1e+01s total. Expected time remaining: 5.4e+02s
2020-05-03 16:17:46,040 - root - INFO - #23 mean, min log_loss: 1.2, 1.1
2020-05-03 16:17:48,895 - root - INFO - Completed generation 24; 2.9s elapsed, 3.1s avg, 7.3e+01s total. Expected time remaining: 5.4e+02s
2020-05-03 16:17:48,962 - root - INFO - #24 mean, min log_loss: 1.2, 1.1
2020-05-03 16:17:51,962 - root - INFO - Completed generation 25; 3.0s elapsed, 3.1s avg, 7.6e+01s total. Expected time remaining: 5.3e+02s
2020-05-03 16:17:52,047 - root - INFO - #25 mean, min log_loss: 1.2, 1.1
2020-05-03 16:17:54,886 - root - INFO - Completed generation 26; 2.8s elapsed, 3.0s avg, 7.9e+01s total. Expected time remaining: 5.3e+02s
2020-05-03 16:17:54,954 - root - INFO - #26 mean, min log_loss: 1.2, 1.1
2020-05-03 16:17:57,957 - root - INFO - Completed generation 27; 3.0s elapsed, 3.0s avg, 8.2e+01s total. Expected time remaining: 5.3e+02s
2020-05-03 16:17:58,067 - root - INFO - #27 mean, min log_loss: 1.2, 1.1
2020-05-03 16:18:01,089 - root - INFO - Completed generation 28; 3.0s elapsed, 3.0s avg, 8.5e+01s total. Expected time remaining: 5.2e+02s
2020-05-03 16:18:01,158 - root - INFO - #28 mean, min log_loss: 1.2, 1.1
2020-05-03 16:18:03,992 - root - INFO - Completed generation 29; 2.8s elapsed, 3.0s avg, 8.8e+01s total. Expected time remaining: 5.2e+02s
2020-05-03 16:18:04,059 - root - INFO - #29 mean, min log_loss: 1.2, 1.1
2020-05-03 16:18:05,381 - root - INFO - Completed generation 30; 1.3s elapsed, 3.0s avg, 8.9e+01s total. Expected time remaining: 5.1e+02s
2020-05-03 16:18:05,448 - root - INFO - #30 mean, min log_loss: 1.2, 1.1
2020-05-03 16:18:06,520 - root - INFO - Completed generation 31; 1.0s elapsed, 2.9s avg, 9e+01s total. Expected time remaining: 4.9e+02s
2020-05-03 16:18:06,631 - root - INFO - #31 mean, min log_loss: 1.2, 1.1
2020-05-03 16:18:07,627 - root - INFO - Completed generation 32; 1.0s elapsed, 2.9s avg, 9.1e+01s total. Expected time remaining: 4.8e+02s
2020-05-03 16:18:07,694 - root - INFO - #32 mean, min log_loss: 1.2, 1.1
2020-05-03 16:18:08,688 - root - INFO - Completed generation 33; 0.99s elapsed, 2.8s avg, 9.2e+01s total. Expected time remaining: 4.7e+02s
2020-05-03 16:18:08,759 - root - INFO - #33 mean, min log_loss: 1.2, 1.1
2020-05-03 16:18:09,780 - root - INFO - Completed generation 34; 1.0s elapsed, 2.7s avg, 9.3e+01s total. Expected time remaining: 4.6e+02s
2020-05-03 16:18:09,851 - root - INFO - #34 mean, min log_loss: 1.2, 1.1
2020-05-03 16:18:10,876 - root - INFO - Completed generation 35; 1.0s elapsed, 2.7s avg, 9.4e+01s total. Expected time remaining: 4.5e+02s
2020-05-03 16:18:10,946 - root - INFO - #35 mean, min log_loss: 1.2, 1.1
2020-05-03 16:18:11,943 - root - INFO - Completed generation 36; 1.0s elapsed, 2.7s avg, 9.5e+01s total. Expected time remaining: 4.3e+02s
2020-05-03 16:18:12,013 - root - INFO - #36 mean, min log_loss: 1.2, 1.1
2020-05-03 16:18:13,040 - root - INFO - Completed generation 37; 1.0s elapsed, 2.6s avg, 9.6e+01s total. Expected time remaining: 4.3e+02s
2020-05-03 16:18:13,161 - root - INFO - #37 mean, min log_loss: 1.2, 1.1
