2020-05-01 22:26:51,449 - root - INFO - Package version 0.1a0
2020-05-01 22:26:51,449 - root - INFO - Saving data at /vol/fob-vol1/mi15/plonerma/Lab/rewann/data/2020-05-01_Iris Uniform Distribution [1, 9] run 6_000.
2020-05-01 22:26:51,607 - root - INFO - Starting evolutionary algorithm
2020-05-01 22:26:55,612 - root - INFO - Completed generation 1; 4.0s elapsed, 4.0s avg, 4.0s total. Expected time remaining: 8e+02s
2020-05-01 22:26:55,680 - root - INFO - #1 mean, min log_loss: 1.2, 1.1
2020-05-01 22:26:58,945 - root - INFO - Completed generation 2; 3.3s elapsed, 3.6s avg, 7.3s total. Expected time remaining: 7.2e+02s
2020-05-01 22:26:59,013 - root - INFO - #2 mean, min log_loss: 1.2, 1.1
2020-05-01 22:27:01,766 - root - INFO - Completed generation 3; 2.8s elapsed, 3.3s avg, 1e+01s total. Expected time remaining: 6.6e+02s
2020-05-01 22:27:01,866 - root - INFO - #3 mean, min log_loss: 1.2, 1.1
2020-05-01 22:27:05,389 - root - INFO - Completed generation 4; 3.5s elapsed, 3.4s avg, 1.4e+01s total. Expected time remaining: 6.6e+02s
2020-05-01 22:27:05,458 - root - INFO - #4 mean, min log_loss: 1.2, 1.1
2020-05-01 22:27:08,836 - root - INFO - Completed generation 5; 3.4s elapsed, 3.4s avg, 1.7e+01s total. Expected time remaining: 6.6e+02s
2020-05-01 22:27:08,907 - root - INFO - #5 mean, min log_loss: 1.2, 1.1
2020-05-01 22:27:11,698 - root - INFO - Completed generation 6; 2.8s elapsed, 3.3s avg, 2e+01s total. Expected time remaining: 6.4e+02s
2020-05-01 22:27:11,764 - root - INFO - #6 mean, min log_loss: 1.2, 1.1
2020-05-01 22:27:14,595 - root - INFO - Completed generation 7; 2.8s elapsed, 3.2s avg, 2.3e+01s total. Expected time remaining: 6.2e+02s
2020-05-01 22:27:14,662 - root - INFO - #7 mean, min log_loss: 1.2, 1.1
2020-05-01 22:27:17,684 - root - INFO - Completed generation 8; 3.0s elapsed, 3.2s avg, 2.6e+01s total. Expected time remaining: 6.1e+02s
2020-05-01 22:27:17,750 - root - INFO - #8 mean, min log_loss: 1.2, 1.1
