2020-05-01 17:08:40,779 - root - INFO - Package version 0.1a0
2020-05-01 17:08:40,779 - root - INFO - Saving data at /vol/fob-vol1/mi15/plonerma/Lab/rewann/data/2020-05-01_Iris Uniform Distribution [-1, 1] run 7_000.
2020-05-01 17:08:40,888 - root - INFO - Starting evolutionary algorithm
2020-05-01 17:08:45,380 - root - INFO - Completed generation 1; 4.5s elapsed, 4.5s avg, 4.5s total. Expected time remaining: 8.9e+02s
2020-05-01 17:08:45,455 - root - INFO - #1 mean, min log_loss: 1.2, 1.1
2020-05-01 17:08:48,372 - root - INFO - Completed generation 2; 2.9s elapsed, 3.7s avg, 7.4s total. Expected time remaining: 7.3e+02s
2020-05-01 17:08:48,481 - root - INFO - #2 mean, min log_loss: 1.2, 1.1
2020-05-01 17:08:52,718 - root - INFO - Completed generation 3; 4.2s elapsed, 3.9s avg, 1.2e+01s total. Expected time remaining: 7.6e+02s
2020-05-01 17:08:52,829 - root - INFO - #3 mean, min log_loss: 1.2, 1.1
2020-05-01 17:08:57,094 - root - INFO - Completed generation 4; 4.3s elapsed, 4.0s avg, 1.6e+01s total. Expected time remaining: 7.8e+02s
2020-05-01 17:08:57,203 - root - INFO - #4 mean, min log_loss: 1.2, 1.1
2020-05-01 17:09:01,445 - root - INFO - Completed generation 5; 4.2s elapsed, 4.0s avg, 2e+01s total. Expected time remaining: 7.9e+02s
2020-05-01 17:09:01,556 - root - INFO - #5 mean, min log_loss: 1.2, 1.1
2020-05-01 17:09:04,856 - root - INFO - Completed generation 6; 3.3s elapsed, 3.9s avg, 2.3e+01s total. Expected time remaining: 7.6e+02s
2020-05-01 17:09:04,967 - root - INFO - #6 mean, min log_loss: 1.2, 1.1
2020-05-01 17:09:09,202 - root - INFO - Completed generation 7; 4.2s elapsed, 4.0s avg, 2.8e+01s total. Expected time remaining: 7.6e+02s
2020-05-01 17:09:09,312 - root - INFO - #7 mean, min log_loss: 1.2, 1.1
2020-05-01 17:09:13,575 - root - INFO - Completed generation 8; 4.3s elapsed, 4.0s avg, 3.2e+01s total. Expected time remaining: 7.7e+02s
2020-05-01 17:09:13,685 - root - INFO - #8 mean, min log_loss: 1.2, 1.1
2020-05-01 17:09:17,926 - root - INFO - Completed generation 9; 4.2s elapsed, 4.0s avg, 3.6e+01s total. Expected time remaining: 7.7e+02s
2020-05-01 17:09:18,035 - root - INFO - #9 mean, min log_loss: 1.2, 1.1
2020-05-01 17:09:22,274 - root - INFO - Completed generation 10; 4.2s elapsed, 4.0s avg, 4e+01s total. Expected time remaining: 7.7e+02s
2020-05-01 17:09:22,382 - root - INFO - #10 mean, min log_loss: 1.2, 1.1
