2020-05-04 21:22:24,658 - root - INFO - Package version 0.1a0
2020-05-04 21:22:24,659 - root - INFO - Saving data at /vol/fob-vol1/mi15/plonerma/Lab/rewann/data/2020-05-04_Iris lognormal Distribution mean=0 sigma=0.05 run 1_000.
2020-05-04 21:22:24,814 - root - INFO - Starting evolutionary algorithm
2020-05-04 21:22:30,082 - root - INFO - Completed generation 1; 5.3s elapsed, 5.3s avg, 5.3s total. Expected time remaining: 1e+03s
2020-05-04 21:22:30,210 - root - INFO - #1 mean, min log_loss: 1.2, 1.1
2020-05-04 21:22:33,843 - root - INFO - Completed generation 2; 3.6s elapsed, 4.4s avg, 8.9s total. Expected time remaining: 8.8e+02s
2020-05-04 21:22:33,959 - root - INFO - #2 mean, min log_loss: 1.2, 1.1
2020-05-04 21:22:38,438 - root - INFO - Completed generation 3; 4.5s elapsed, 4.5s avg, 1.3e+01s total. Expected time remaining: 8.8e+02s
2020-05-04 21:22:38,569 - root - INFO - #3 mean, min log_loss: 1.2, 1.1
2020-05-04 21:22:43,076 - root - INFO - Completed generation 4; 4.5s elapsed, 4.5s avg, 1.8e+01s total. Expected time remaining: 8.8e+02s
2020-05-04 21:22:43,199 - root - INFO - #4 mean, min log_loss: 1.2, 1.1
2020-05-04 21:22:47,211 - root - INFO - Completed generation 5; 4.0s elapsed, 4.4s avg, 2.2e+01s total. Expected time remaining: 8.5e+02s
2020-05-04 21:22:47,330 - root - INFO - #5 mean, min log_loss: 1.2, 1.1
2020-05-04 21:22:50,684 - root - INFO - Completed generation 6; 3.4s elapsed, 4.2s avg, 2.5e+01s total. Expected time remaining: 8.2e+02s
2020-05-04 21:22:50,809 - root - INFO - #6 mean, min log_loss: 1.2, 1.1
2020-05-04 21:22:54,737 - root - INFO - Completed generation 7; 3.9s elapsed, 4.2s avg, 2.9e+01s total. Expected time remaining: 8e+02s
2020-05-04 21:22:54,830 - root - INFO - #7 mean, min log_loss: 1.2, 1.1
2020-05-04 21:22:57,916 - root - INFO - Completed generation 8; 3.1s elapsed, 4.0s avg, 3.2e+01s total. Expected time remaining: 7.7e+02s
2020-05-04 21:22:58,011 - root - INFO - #8 mean, min log_loss: 1.2, 1.1
2020-05-04 21:23:02,458 - root - INFO - Completed generation 9; 4.4s elapsed, 4.1s avg, 3.7e+01s total. Expected time remaining: 7.8e+02s
2020-05-04 21:23:02,601 - root - INFO - #9 mean, min log_loss: 1.2, 1.1
2020-05-04 21:23:07,020 - root - INFO - Completed generation 10; 4.4s elapsed, 4.1s avg, 4.1e+01s total. Expected time remaining: 7.8e+02s
2020-05-04 21:23:07,194 - root - INFO - #10 mean, min log_loss: 1.2, 1.1
2020-05-04 21:23:10,799 - root - INFO - Completed generation 11; 3.5s elapsed, 4.1s avg, 4.5e+01s total. Expected time remaining: 7.7e+02s
2020-05-04 21:23:10,920 - root - INFO - #11 mean, min log_loss: 1.2, 1.1
2020-05-04 21:23:15,511 - root - INFO - Completed generation 12; 4.6s elapsed, 4.1s avg, 4.9e+01s total. Expected time remaining: 7.7e+02s
2020-05-04 21:23:15,639 - root - INFO - #12 mean, min log_loss: 1.2, 1.1
2020-05-04 21:23:20,521 - root - INFO - Completed generation 13; 4.9s elapsed, 4.2s avg, 5.4e+01s total. Expected time remaining: 7.8e+02s
2020-05-04 21:23:20,643 - root - INFO - #13 mean, min log_loss: 1.2, 1.1
2020-05-04 21:23:24,229 - root - INFO - Completed generation 14; 3.6s elapsed, 4.1s avg, 5.8e+01s total. Expected time remaining: 7.7e+02s
2020-05-04 21:23:24,303 - root - INFO - #14 mean, min log_loss: 1.2, 1.1
2020-05-04 21:23:28,226 - root - INFO - Completed generation 15; 3.9s elapsed, 4.1s avg, 6.2e+01s total. Expected time remaining: 7.6e+02s
2020-05-04 21:23:28,348 - root - INFO - #15 mean, min log_loss: 1.2, 1.1
2020-05-04 21:23:32,347 - root - INFO - Completed generation 16; 4.0s elapsed, 4.1s avg, 6.6e+01s total. Expected time remaining: 7.5e+02s
2020-05-04 21:23:32,467 - root - INFO - #16 mean, min log_loss: 1.2, 1.1
