2020-05-01 16:14:50,760 - root - INFO - Package version 0.1a0
2020-05-01 16:14:50,761 - root - INFO - Saving data at /vol/fob-vol1/mi15/plonerma/Lab/rewann/data/2020-05-01_Iris Uniform Distribution [1, 5] run 6_000.
2020-05-01 16:14:50,873 - root - INFO - Starting evolutionary algorithm
2020-05-01 16:14:56,725 - root - INFO - Completed generation 1; 5.9s elapsed, 5.9s avg, 5.9s total. Expected time remaining: 1.2e+03s
2020-05-01 16:14:56,845 - root - INFO - #1 mean, min log_loss: 1.2, 1.1
2020-05-01 16:15:01,005 - root - INFO - Completed generation 2; 4.2s elapsed, 5.0s avg, 1e+01s total. Expected time remaining: 9.9e+02s
2020-05-01 16:15:01,118 - root - INFO - #2 mean, min log_loss: 1.2, 1.1
2020-05-01 16:15:05,228 - root - INFO - Completed generation 3; 4.1s elapsed, 4.7s avg, 1.4e+01s total. Expected time remaining: 9.3e+02s
2020-05-01 16:15:05,351 - root - INFO - #3 mean, min log_loss: 1.2, 1.1
2020-05-01 16:15:09,851 - root - INFO - Completed generation 4; 4.5s elapsed, 4.7s avg, 1.9e+01s total. Expected time remaining: 9.1e+02s
2020-05-01 16:15:09,970 - root - INFO - #4 mean, min log_loss: 1.2, 1.1
2020-05-01 16:15:14,575 - root - INFO - Completed generation 5; 4.6s elapsed, 4.6s avg, 2.3e+01s total. Expected time remaining: 9.1e+02s
2020-05-01 16:15:14,695 - root - INFO - #5 mean, min log_loss: 1.2, 1.1
2020-05-01 16:15:18,048 - root - INFO - Completed generation 6; 3.4s elapsed, 4.4s avg, 2.7e+01s total. Expected time remaining: 8.6e+02s
2020-05-01 16:15:18,164 - root - INFO - #6 mean, min log_loss: 1.2, 1.1
2020-05-01 16:15:21,690 - root - INFO - Completed generation 7; 3.5s elapsed, 4.3s avg, 3e+01s total. Expected time remaining: 8.3e+02s
2020-05-01 16:15:21,758 - root - INFO - #7 mean, min log_loss: 1.2, 1.1
2020-05-01 16:15:25,848 - root - INFO - Completed generation 8; 4.1s elapsed, 4.3s avg, 3.4e+01s total. Expected time remaining: 8.2e+02s
2020-05-01 16:15:25,957 - root - INFO - #8 mean, min log_loss: 1.2, 1.1
2020-05-01 16:15:29,310 - root - INFO - Completed generation 9; 3.4s elapsed, 4.2s avg, 3.8e+01s total. Expected time remaining: 8e+02s
2020-05-01 16:15:29,377 - root - INFO - #9 mean, min log_loss: 1.2, 1.1
2020-05-01 16:15:33,323 - root - INFO - Completed generation 10; 3.9s elapsed, 4.1s avg, 4.1e+01s total. Expected time remaining: 7.9e+02s
2020-05-01 16:15:33,431 - root - INFO - #10 mean, min log_loss: 1.2, 1.1
2020-05-01 16:15:37,738 - root - INFO - Completed generation 11; 4.2s elapsed, 4.2s avg, 4.6e+01s total. Expected time remaining: 7.9e+02s
2020-05-01 16:15:37,851 - root - INFO - #11 mean, min log_loss: 1.2, 1.1
2020-05-01 16:15:41,372 - root - INFO - Completed generation 12; 3.5s elapsed, 4.1s avg, 4.9e+01s total. Expected time remaining: 7.7e+02s
2020-05-01 16:15:41,441 - root - INFO - #12 mean, min log_loss: 1.2, 1.1
2020-05-01 16:15:44,514 - root - INFO - Completed generation 13; 3.1s elapsed, 4.0s avg, 5.2e+01s total. Expected time remaining: 7.5e+02s
2020-05-01 16:15:44,582 - root - INFO - #13 mean, min log_loss: 1.2, 1.1
2020-05-01 16:15:48,268 - root - INFO - Completed generation 14; 3.7s elapsed, 4.0s avg, 5.6e+01s total. Expected time remaining: 7.4e+02s
2020-05-01 16:15:48,377 - root - INFO - #14 mean, min log_loss: 1.2, 1.1
2020-05-01 16:15:52,124 - root - INFO - Completed generation 15; 3.7s elapsed, 4.0s avg, 6e+01s total. Expected time remaining: 7.4e+02s
2020-05-01 16:15:52,192 - root - INFO - #15 mean, min log_loss: 1.2, 1.1
2020-05-01 16:15:55,102 - root - INFO - Completed generation 16; 2.9s elapsed, 3.9s avg, 6.3e+01s total. Expected time remaining: 7.2e+02s
2020-05-01 16:15:55,181 - root - INFO - #16 mean, min log_loss: 1.2, 1.1
2020-05-01 16:15:58,160 - root - INFO - Completed generation 17; 3.0s elapsed, 3.9s avg, 6.6e+01s total. Expected time remaining: 7.1e+02s
2020-05-01 16:15:58,251 - root - INFO - #17 mean, min log_loss: 1.2, 1.1
2020-05-01 16:16:01,371 - root - INFO - Completed generation 18; 3.1s elapsed, 3.8s avg, 6.9e+01s total. Expected time remaining: 7e+02s
2020-05-01 16:16:01,481 - root - INFO - #18 mean, min log_loss: 1.2, 1.1
2020-05-01 16:16:05,615 - root - INFO - Completed generation 19; 4.1s elapsed, 3.8s avg, 7.3e+01s total. Expected time remaining: 6.9e+02s
2020-05-01 16:16:05,729 - root - INFO - #19 mean, min log_loss: 1.2, 1.1
2020-05-01 16:16:09,691 - root - INFO - Completed generation 20; 4.0s elapsed, 3.8s avg, 7.7e+01s total. Expected time remaining: 6.9e+02s
2020-05-01 16:16:09,794 - root - INFO - #20 mean, min log_loss: 1.2, 1.1
2020-05-01 16:16:13,542 - root - INFO - Completed generation 21; 3.7s elapsed, 3.8s avg, 8.1e+01s total. Expected time remaining: 6.9e+02s
2020-05-01 16:16:13,646 - root - INFO - #21 mean, min log_loss: 1.2, 1.1
2020-05-01 16:16:17,043 - root - INFO - Completed generation 22; 3.4s elapsed, 3.8s avg, 8.4e+01s total. Expected time remaining: 6.8e+02s
2020-05-01 16:16:17,154 - root - INFO - #22 mean, min log_loss: 1.2, 1.1
2020-05-01 16:16:21,102 - root - INFO - Completed generation 23; 3.9s elapsed, 3.8s avg, 8.8e+01s total. Expected time remaining: 6.8e+02s
2020-05-01 16:16:21,188 - root - INFO - #23 mean, min log_loss: 1.2, 1.1
2020-05-01 16:16:25,538 - root - INFO - Completed generation 24; 4.3s elapsed, 3.8s avg, 9.2e+01s total. Expected time remaining: 6.8e+02s
2020-05-01 16:16:25,652 - root - INFO - #24 mean, min log_loss: 1.2, 1.1
2020-05-01 16:16:30,002 - root - INFO - Completed generation 25; 4.3s elapsed, 3.9s avg, 9.7e+01s total. Expected time remaining: 6.8e+02s
2020-05-01 16:16:30,110 - root - INFO - #25 mean, min log_loss: 1.2, 1.1
2020-05-01 16:16:34,224 - root - INFO - Completed generation 26; 4.1s elapsed, 3.9s avg, 1e+02s total. Expected time remaining: 6.7e+02s
2020-05-01 16:16:34,333 - root - INFO - #26 mean, min log_loss: 1.2, 1.1
2020-05-01 16:16:38,248 - root - INFO - Completed generation 27; 3.9s elapsed, 3.9s avg, 1e+02s total. Expected time remaining: 6.7e+02s
2020-05-01 16:16:38,316 - root - INFO - #27 mean, min log_loss: 1.2, 1.1
2020-05-01 16:16:41,381 - root - INFO - Completed generation 28; 3.1s elapsed, 3.8s avg, 1.1e+02s total. Expected time remaining: 6.6e+02s
2020-05-01 16:16:41,481 - root - INFO - #28 mean, min log_loss: 1.2, 1.1
2020-05-01 16:16:44,690 - root - INFO - Completed generation 29; 3.2s elapsed, 3.8s avg, 1.1e+02s total. Expected time remaining: 6.5e+02s
2020-05-01 16:16:44,784 - root - INFO - #29 mean, min log_loss: 1.2, 1.1
2020-05-01 16:16:46,294 - root - INFO - Completed generation 30; 1.5s elapsed, 3.7s avg, 1.1e+02s total. Expected time remaining: 6.4e+02s
2020-05-01 16:16:46,361 - root - INFO - #30 mean, min log_loss: 1.2, 1.1
2020-05-01 16:16:47,491 - root - INFO - Completed generation 31; 1.1s elapsed, 3.7s avg, 1.1e+02s total. Expected time remaining: 6.2e+02s
2020-05-01 16:16:47,558 - root - INFO - #31 mean, min log_loss: 1.2, 1.1
2020-05-01 16:16:48,527 - root - INFO - Completed generation 32; 0.97s elapsed, 3.6s avg, 1.1e+02s total. Expected time remaining: 6e+02s
2020-05-01 16:16:48,595 - root - INFO - #32 mean, min log_loss: 1.2, 1.1
2020-05-01 16:16:49,610 - root - INFO - Completed generation 33; 1.0s elapsed, 3.5s avg, 1.2e+02s total. Expected time remaining: 5.8e+02s
2020-05-01 16:16:49,676 - root - INFO - #33 mean, min log_loss: 1.2, 1.1
2020-05-01 16:16:51,144 - root - INFO - Completed generation 34; 1.5s elapsed, 3.4s avg, 1.2e+02s total. Expected time remaining: 5.7e+02s
2020-05-01 16:16:51,252 - root - INFO - #34 mean, min log_loss: 1.2, 1.1
2020-05-01 16:16:52,742 - root - INFO - Completed generation 35; 1.5s elapsed, 3.4s avg, 1.2e+02s total. Expected time remaining: 5.6e+02s
2020-05-01 16:16:52,851 - root - INFO - #35 mean, min log_loss: 1.2, 1.1
2020-05-01 16:16:54,251 - root - INFO - Completed generation 36; 1.4s elapsed, 3.3s avg, 1.2e+02s total. Expected time remaining: 5.5e+02s
2020-05-01 16:16:54,319 - root - INFO - #36 mean, min log_loss: 1.2, 1.1
2020-05-01 16:16:55,284 - root - INFO - Completed generation 37; 0.96s elapsed, 3.3s avg, 1.2e+02s total. Expected time remaining: 5.3e+02s
2020-05-01 16:16:55,350 - root - INFO - #37 mean, min log_loss: 1.2, 1.1
2020-05-01 16:16:56,350 - root - INFO - Completed generation 38; 1.0s elapsed, 3.2s avg, 1.2e+02s total. Expected time remaining: 5.2e+02s
2020-05-01 16:16:56,417 - root - INFO - #38 mean, min log_loss: 1.2, 1.1
2020-05-01 16:16:57,665 - root - INFO - Completed generation 39; 1.2s elapsed, 3.2s avg, 1.2e+02s total. Expected time remaining: 5.1e+02s
2020-05-01 16:16:57,733 - root - INFO - #39 mean, min log_loss: 1.2, 1.1
2020-05-01 16:16:58,713 - root - INFO - Completed generation 40; 0.98s elapsed, 3.1s avg, 1.2e+02s total. Expected time remaining: 5e+02s
2020-05-01 16:16:58,780 - root - INFO - #40 mean, min log_loss: 1.2, 1.1
2020-05-01 16:16:59,959 - root - INFO - Completed generation 41; 1.1s elapsed, 3.1s avg, 1.3e+02s total. Expected time remaining: 4.9e+02s
2020-05-01 16:17:00,057 - root - INFO - #41 mean, min log_loss: 1.2, 1.1
2020-05-01 16:17:01,386 - root - INFO - Completed generation 42; 1.3s elapsed, 3.0s avg, 1.3e+02s total. Expected time remaining: 4.8e+02s
2020-05-01 16:17:01,455 - root - INFO - #42 mean, min log_loss: 1.2, 1.1
2020-05-01 16:17:02,476 - root - INFO - Completed generation 43; 1.0s elapsed, 3.0s avg, 1.3e+02s total. Expected time remaining: 4.7e+02s
2020-05-01 16:17:02,558 - root - INFO - #43 mean, min log_loss: 1.2, 1.1
2020-05-01 16:17:03,598 - root - INFO - Completed generation 44; 1.0s elapsed, 2.9s avg, 1.3e+02s total. Expected time remaining: 4.6e+02s
2020-05-01 16:17:03,667 - root - INFO - #44 mean, min log_loss: 1.2, 1.1
2020-05-01 16:17:04,649 - root - INFO - Completed generation 45; 0.98s elapsed, 2.9s avg, 1.3e+02s total. Expected time remaining: 4.5e+02s
2020-05-01 16:17:04,716 - root - INFO - #45 mean, min log_loss: 1.2, 1.1
2020-05-01 16:17:06,171 - root - INFO - Completed generation 46; 1.5s elapsed, 2.8s avg, 1.3e+02s total. Expected time remaining: 4.4e+02s
2020-05-01 16:17:06,284 - root - INFO - #46 mean, min log_loss: 1.2, 1.1
2020-05-01 16:17:07,426 - root - INFO - Completed generation 47; 1.1s elapsed, 2.8s avg, 1.3e+02s total. Expected time remaining: 4.3e+02s
2020-05-01 16:17:07,494 - root - INFO - #47 mean, min log_loss: 1.2, 1.1
