2020-05-04 22:16:02,973 - root - INFO - Package version 0.1a0
2020-05-04 22:16:02,974 - root - INFO - Saving data at /vol/fob-vol1/mi15/plonerma/Lab/rewann/data/2020-05-04_Iris lognormal Distribution mean=0 sigma=0.05 run 4_000.
2020-05-04 22:16:03,178 - root - INFO - Starting evolutionary algorithm
2020-05-04 22:16:09,120 - root - INFO - Completed generation 1; 5.9s elapsed, 5.9s avg, 5.9s total. Expected time remaining: 1.2e+03s
2020-05-04 22:16:09,253 - root - INFO - #1 mean, min log_loss: 1.2, 1.1
2020-05-04 22:16:13,838 - root - INFO - Completed generation 2; 4.6s elapsed, 5.3s avg, 1.1e+01s total. Expected time remaining: 1e+03s
2020-05-04 22:16:13,958 - root - INFO - #2 mean, min log_loss: 1.2, 1.1
2020-05-04 22:16:18,469 - root - INFO - Completed generation 3; 4.5s elapsed, 5.0s avg, 1.5e+01s total. Expected time remaining: 9.9e+02s
2020-05-04 22:16:18,588 - root - INFO - #3 mean, min log_loss: 3.3, 1.1
2020-05-04 22:16:22,537 - root - INFO - Completed generation 4; 3.9s elapsed, 4.7s avg, 1.9e+01s total. Expected time remaining: 9.3e+02s
2020-05-04 22:16:22,655 - root - INFO - #4 mean, min log_loss: 3.9, 1.1
2020-05-04 22:16:26,430 - root - INFO - Completed generation 5; 3.8s elapsed, 4.6s avg, 2.3e+01s total. Expected time remaining: 8.9e+02s
2020-05-04 22:16:26,550 - root - INFO - #5 mean, min log_loss: 3.9, 1.1
2020-05-04 22:16:27,650 - root - INFO - Completed generation 6; 1.1s elapsed, 4.0s avg, 2.4e+01s total. Expected time remaining: 7.7e+02s
2020-05-04 22:16:27,775 - root - INFO - #6 mean, min log_loss: 4.0, 1.1
2020-05-04 22:16:30,297 - root - INFO - Completed generation 7; 2.5s elapsed, 3.8s avg, 2.6e+01s total. Expected time remaining: 7.3e+02s
2020-05-04 22:16:30,413 - root - INFO - #7 mean, min log_loss: 3.3, 1.1
2020-05-04 22:16:33,247 - root - INFO - Completed generation 8; 2.8s elapsed, 3.7s avg, 2.9e+01s total. Expected time remaining: 7e+02s
2020-05-04 22:16:33,359 - root - INFO - #8 mean, min log_loss: 7.9, 1.1
2020-05-04 22:16:37,212 - root - INFO - Completed generation 9; 3.9s elapsed, 3.7s avg, 3.3e+01s total. Expected time remaining: 7e+02s
2020-05-04 22:16:37,341 - root - INFO - #9 mean, min log_loss: 3.8, 1.1
2020-05-04 22:16:39,986 - root - INFO - Completed generation 10; 2.6s elapsed, 3.6s avg, 3.6e+01s total. Expected time remaining: 6.8e+02s
2020-05-04 22:16:40,105 - root - INFO - #10 mean, min log_loss: 5.7, 1.1
2020-05-04 22:16:43,674 - root - INFO - Completed generation 11; 3.5s elapsed, 3.6s avg, 3.9e+01s total. Expected time remaining: 6.7e+02s
2020-05-04 22:16:43,799 - root - INFO - #11 mean, min log_loss: 4.4, 1.1
2020-05-04 22:16:45,253 - root - INFO - Completed generation 12; 1.5s elapsed, 3.4s avg, 4.1e+01s total. Expected time remaining: 6.4e+02s
2020-05-04 22:16:45,327 - root - INFO - #12 mean, min log_loss: 3.2, 1.1
2020-05-04 22:16:47,234 - root - INFO - Completed generation 13; 1.9s elapsed, 3.3s avg, 4.3e+01s total. Expected time remaining: 6.1e+02s
2020-05-04 22:16:47,351 - root - INFO - #13 mean, min log_loss: 5.7, 1.1
2020-05-04 22:16:50,107 - root - INFO - Completed generation 14; 2.8s elapsed, 3.2s avg, 4.5e+01s total. Expected time remaining: 6e+02s
2020-05-04 22:16:50,227 - root - INFO - #14 mean, min log_loss: 5.9, 1.0
2020-05-04 22:16:53,943 - root - INFO - Completed generation 15; 3.7s elapsed, 3.3s avg, 4.9e+01s total. Expected time remaining: 6e+02s
2020-05-04 22:16:54,058 - root - INFO - #15 mean, min log_loss: 8.1, 0.92
2020-05-04 22:16:57,736 - root - INFO - Completed generation 16; 3.7s elapsed, 3.3s avg, 5.3e+01s total. Expected time remaining: 6.1e+02s
2020-05-04 22:16:57,852 - root - INFO - #16 mean, min log_loss: 8.6, 0.91
