2020-05-02 23:54:09,174 - root - INFO - Package version 0.1a0
2020-05-02 23:54:09,174 - root - INFO - Saving data at /vol/fob-vol1/mi15/plonerma/Lab/rewann/data/2020-05-02_Iris lognormal Distribution mean=1 sigma=2 run 3_000.
2020-05-02 23:54:09,286 - root - INFO - Starting evolutionary algorithm
2020-05-02 23:54:13,315 - root - INFO - Completed generation 1; 4.0s elapsed, 4.0s avg, 4.0s total. Expected time remaining: 8e+02s
2020-05-02 23:54:13,383 - root - INFO - #1 mean, min log_loss: 1.2, 1.1
2020-05-02 23:54:16,153 - root - INFO - Completed generation 2; 2.8s elapsed, 3.4s avg, 6.8s total. Expected time remaining: 6.7e+02s
2020-05-02 23:54:16,222 - root - INFO - #2 mean, min log_loss: 1.2, 1.1
2020-05-02 23:54:19,217 - root - INFO - Completed generation 3; 3.0s elapsed, 3.3s avg, 9.8s total. Expected time remaining: 6.4e+02s
2020-05-02 23:54:19,286 - root - INFO - #3 mean, min log_loss: 1.2, 1.1
2020-05-02 23:54:23,047 - root - INFO - Completed generation 4; 3.8s elapsed, 3.4s avg, 1.4e+01s total. Expected time remaining: 6.6e+02s
2020-05-02 23:54:23,158 - root - INFO - #4 mean, min log_loss: 1.2, 1.1
2020-05-02 23:54:26,587 - root - INFO - Completed generation 5; 3.4s elapsed, 3.4s avg, 1.7e+01s total. Expected time remaining: 6.6e+02s
2020-05-02 23:54:26,691 - root - INFO - #5 mean, min log_loss: 1.2, 1.1
2020-05-02 23:54:29,542 - root - INFO - Completed generation 6; 2.9s elapsed, 3.3s avg, 2e+01s total. Expected time remaining: 6.4e+02s
2020-05-02 23:54:29,659 - root - INFO - #6 mean, min log_loss: 1.2, 1.1
2020-05-02 23:54:32,564 - root - INFO - Completed generation 7; 2.9s elapsed, 3.2s avg, 2.3e+01s total. Expected time remaining: 6.3e+02s
2020-05-02 23:54:32,633 - root - INFO - #7 mean, min log_loss: 1.2, 1.1
2020-05-02 23:54:35,529 - root - INFO - Completed generation 8; 2.9s elapsed, 3.2s avg, 2.6e+01s total. Expected time remaining: 6.2e+02s
2020-05-02 23:54:35,598 - root - INFO - #8 mean, min log_loss: 1.2, 1.1
2020-05-02 23:54:38,629 - root - INFO - Completed generation 9; 3.0s elapsed, 3.2s avg, 2.9e+01s total. Expected time remaining: 6.1e+02s
2020-05-02 23:54:38,700 - root - INFO - #9 mean, min log_loss: 1.2, 1.1
2020-05-02 23:54:41,659 - root - INFO - Completed generation 10; 3.0s elapsed, 3.2s avg, 3.2e+01s total. Expected time remaining: 6e+02s
2020-05-02 23:54:41,732 - root - INFO - #10 mean, min log_loss: 1.2, 1.1
2020-05-02 23:54:44,677 - root - INFO - Completed generation 11; 2.9s elapsed, 3.1s avg, 3.5e+01s total. Expected time remaining: 5.9e+02s
2020-05-02 23:54:44,746 - root - INFO - #11 mean, min log_loss: 1.2, 1.1
2020-05-02 23:54:47,568 - root - INFO - Completed generation 12; 2.8s elapsed, 3.1s avg, 3.7e+01s total. Expected time remaining: 5.8e+02s
2020-05-02 23:54:47,638 - root - INFO - #12 mean, min log_loss: 1.2, 1.1
2020-05-02 23:54:50,657 - root - INFO - Completed generation 13; 3.0s elapsed, 3.1s avg, 4e+01s total. Expected time remaining: 5.8e+02s
2020-05-02 23:54:50,728 - root - INFO - #13 mean, min log_loss: 1.2, 1.1
2020-05-02 23:54:53,765 - root - INFO - Completed generation 14; 3.0s elapsed, 3.1s avg, 4.3e+01s total. Expected time remaining: 5.8e+02s
2020-05-02 23:54:53,837 - root - INFO - #14 mean, min log_loss: 1.2, 1.1
2020-05-02 23:54:57,083 - root - INFO - Completed generation 15; 3.2s elapsed, 3.1s avg, 4.7e+01s total. Expected time remaining: 5.8e+02s
2020-05-02 23:54:57,154 - root - INFO - #15 mean, min log_loss: 1.2, 1.1
2020-05-02 23:54:59,987 - root - INFO - Completed generation 16; 2.8s elapsed, 3.1s avg, 4.9e+01s total. Expected time remaining: 5.7e+02s
2020-05-02 23:55:00,055 - root - INFO - #16 mean, min log_loss: 1.2, 1.1
2020-05-02 23:55:02,992 - root - INFO - Completed generation 17; 2.9s elapsed, 3.1s avg, 5.2e+01s total. Expected time remaining: 5.6e+02s
2020-05-02 23:55:03,094 - root - INFO - #17 mean, min log_loss: 1.2, 1.1
2020-05-02 23:55:06,019 - root - INFO - Completed generation 18; 2.9s elapsed, 3.1s avg, 5.5e+01s total. Expected time remaining: 5.6e+02s
2020-05-02 23:55:06,088 - root - INFO - #18 mean, min log_loss: 1.2, 1.1
2020-05-02 23:55:08,978 - root - INFO - Completed generation 19; 2.9s elapsed, 3.1s avg, 5.8e+01s total. Expected time remaining: 5.5e+02s
2020-05-02 23:55:09,087 - root - INFO - #19 mean, min log_loss: 1.2, 1.1
2020-05-02 23:55:12,723 - root - INFO - Completed generation 20; 3.6s elapsed, 3.1s avg, 6.2e+01s total. Expected time remaining: 5.6e+02s
2020-05-02 23:55:12,789 - root - INFO - #20 mean, min log_loss: 1.2, 1.1
2020-05-02 23:55:15,555 - root - INFO - Completed generation 21; 2.7s elapsed, 3.1s avg, 6.5e+01s total. Expected time remaining: 5.5e+02s
2020-05-02 23:55:15,624 - root - INFO - #21 mean, min log_loss: 1.2, 1.1
2020-05-02 23:55:18,664 - root - INFO - Completed generation 22; 3.0s elapsed, 3.1s avg, 6.8e+01s total. Expected time remaining: 5.5e+02s
2020-05-02 23:55:18,734 - root - INFO - #22 mean, min log_loss: 1.2, 1.1
2020-05-02 23:55:21,566 - root - INFO - Completed generation 23; 2.8s elapsed, 3.1s avg, 7e+01s total. Expected time remaining: 5.4e+02s
2020-05-02 23:55:21,632 - root - INFO - #23 mean, min log_loss: 1.2, 1.1
2020-05-02 23:55:24,433 - root - INFO - Completed generation 24; 2.8s elapsed, 3.1s avg, 7.3e+01s total. Expected time remaining: 5.4e+02s
2020-05-02 23:55:24,499 - root - INFO - #24 mean, min log_loss: 1.2, 1.1
2020-05-02 23:55:27,302 - root - INFO - Completed generation 25; 2.8s elapsed, 3.0s avg, 7.6e+01s total. Expected time remaining: 5.3e+02s
2020-05-02 23:55:27,377 - root - INFO - #25 mean, min log_loss: 1.2, 1.1
2020-05-02 23:55:30,358 - root - INFO - Completed generation 26; 3.0s elapsed, 3.0s avg, 7.9e+01s total. Expected time remaining: 5.3e+02s
2020-05-02 23:55:30,447 - root - INFO - #26 mean, min log_loss: 1.2, 1.1
2020-05-02 23:55:33,194 - root - INFO - Completed generation 27; 2.7s elapsed, 3.0s avg, 8.2e+01s total. Expected time remaining: 5.2e+02s
2020-05-02 23:55:33,261 - root - INFO - #27 mean, min log_loss: 1.2, 1.1
2020-05-02 23:55:36,332 - root - INFO - Completed generation 28; 3.1s elapsed, 3.0s avg, 8.5e+01s total. Expected time remaining: 5.2e+02s
2020-05-02 23:55:36,400 - root - INFO - #28 mean, min log_loss: 1.2, 1.1
2020-05-02 23:55:39,262 - root - INFO - Completed generation 29; 2.9s elapsed, 3.0s avg, 8.8e+01s total. Expected time remaining: 5.2e+02s
2020-05-02 23:55:39,331 - root - INFO - #29 mean, min log_loss: 1.2, 1.1
2020-05-02 23:55:40,887 - root - INFO - Completed generation 30; 1.6s elapsed, 3.0s avg, 8.9e+01s total. Expected time remaining: 5.1e+02s
2020-05-02 23:55:40,956 - root - INFO - #30 mean, min log_loss: 1.2, 1.1
2020-05-02 23:55:42,079 - root - INFO - Completed generation 31; 1.1s elapsed, 2.9s avg, 9e+01s total. Expected time remaining: 4.9e+02s
2020-05-02 23:55:42,152 - root - INFO - #31 mean, min log_loss: 1.2, 1.1
2020-05-02 23:55:43,200 - root - INFO - Completed generation 32; 1.0s elapsed, 2.9s avg, 9.1e+01s total. Expected time remaining: 4.8e+02s
2020-05-02 23:55:43,287 - root - INFO - #32 mean, min log_loss: 1.2, 1.1
2020-05-02 23:55:44,320 - root - INFO - Completed generation 33; 1.0s elapsed, 2.8s avg, 9.2e+01s total. Expected time remaining: 4.7e+02s
2020-05-02 23:55:44,391 - root - INFO - #33 mean, min log_loss: 1.2, 1.1
2020-05-02 23:55:45,407 - root - INFO - Completed generation 34; 1.0s elapsed, 2.7s avg, 9.3e+01s total. Expected time remaining: 4.6e+02s
2020-05-02 23:55:45,477 - root - INFO - #34 mean, min log_loss: 1.2, 1.1
2020-05-02 23:55:46,487 - root - INFO - Completed generation 35; 1.0s elapsed, 2.7s avg, 9.4e+01s total. Expected time remaining: 4.5e+02s
2020-05-02 23:55:46,559 - root - INFO - #35 mean, min log_loss: 1.2, 1.1
2020-05-02 23:55:47,722 - root - INFO - Completed generation 36; 1.2s elapsed, 2.7s avg, 9.6e+01s total. Expected time remaining: 4.4e+02s
2020-05-02 23:55:47,815 - root - INFO - #36 mean, min log_loss: 1.2, 1.1
2020-05-02 23:55:48,814 - root - INFO - Completed generation 37; 1.0s elapsed, 2.6s avg, 9.7e+01s total. Expected time remaining: 4.3e+02s
2020-05-02 23:55:48,882 - root - INFO - #37 mean, min log_loss: 1.2, 1.1
2020-05-02 23:55:49,971 - root - INFO - Completed generation 38; 1.1s elapsed, 2.6s avg, 9.8e+01s total. Expected time remaining: 4.2e+02s
2020-05-02 23:55:50,040 - root - INFO - #38 mean, min log_loss: 1.2, 1.1
2020-05-02 23:55:51,094 - root - INFO - Completed generation 39; 1.1s elapsed, 2.5s avg, 9.9e+01s total. Expected time remaining: 4.1e+02s
2020-05-02 23:55:51,195 - root - INFO - #39 mean, min log_loss: 1.2, 1.1
2020-05-02 23:55:52,511 - root - INFO - Completed generation 40; 1.3s elapsed, 2.5s avg, 1e+02s total. Expected time remaining: 4e+02s
2020-05-02 23:55:52,580 - root - INFO - #40 mean, min log_loss: 1.2, 1.1
2020-05-02 23:55:53,691 - root - INFO - Completed generation 41; 1.1s elapsed, 2.5s avg, 1e+02s total. Expected time remaining: 3.9e+02s
2020-05-02 23:55:53,779 - root - INFO - #41 mean, min log_loss: 1.2, 1.1
2020-05-02 23:55:54,781 - root - INFO - Completed generation 42; 1.0s elapsed, 2.4s avg, 1e+02s total. Expected time remaining: 3.8e+02s
2020-05-02 23:55:54,851 - root - INFO - #42 mean, min log_loss: 1.2, 1.1
2020-05-02 23:55:55,896 - root - INFO - Completed generation 43; 1.0s elapsed, 2.4s avg, 1e+02s total. Expected time remaining: 3.8e+02s
2020-05-02 23:55:55,967 - root - INFO - #43 mean, min log_loss: 1.2, 1.1
2020-05-02 23:55:56,974 - root - INFO - Completed generation 44; 1.0s elapsed, 2.4s avg, 1e+02s total. Expected time remaining: 3.7e+02s
2020-05-02 23:55:57,043 - root - INFO - #44 mean, min log_loss: 1.2, 1.1
2020-05-02 23:55:58,136 - root - INFO - Completed generation 45; 1.1s elapsed, 2.3s avg, 1.1e+02s total. Expected time remaining: 3.6e+02s
2020-05-02 23:55:58,215 - root - INFO - #45 mean, min log_loss: 1.2, 1.1
2020-05-02 23:55:59,371 - root - INFO - Completed generation 46; 1.2s elapsed, 2.3s avg, 1.1e+02s total. Expected time remaining: 3.6e+02s
2020-05-02 23:55:59,440 - root - INFO - #46 mean, min log_loss: 1.2, 1.1
2020-05-02 23:56:00,440 - root - INFO - Completed generation 47; 1.0s elapsed, 2.3s avg, 1.1e+02s total. Expected time remaining: 3.5e+02s
2020-05-02 23:56:00,509 - root - INFO - #47 mean, min log_loss: 1.2, 1.1
2020-05-02 23:56:01,530 - root - INFO - Completed generation 48; 1.0s elapsed, 2.3s avg, 1.1e+02s total. Expected time remaining: 3.4e+02s
2020-05-02 23:56:01,600 - root - INFO - #48 mean, min log_loss: 1.2, 1.1
2020-05-02 23:56:02,695 - root - INFO - Completed generation 49; 1.1s elapsed, 2.2s avg, 1.1e+02s total. Expected time remaining: 3.4e+02s
2020-05-02 23:56:02,764 - root - INFO - #49 mean, min log_loss: 1.2, 1.1
2020-05-02 23:56:04,033 - root - INFO - Completed generation 50; 1.3s elapsed, 2.2s avg, 1.1e+02s total. Expected time remaining: 3.3e+02s
2020-05-02 23:56:04,103 - root - INFO - #50 mean, min log_loss: 1.2, 1.1
2020-05-02 23:56:05,139 - root - INFO - Completed generation 51; 1.0s elapsed, 2.2s avg, 1.1e+02s total. Expected time remaining: 3.3e+02s
2020-05-02 23:56:05,207 - root - INFO - #51 mean, min log_loss: 1.2, 1.1
2020-05-02 23:56:06,219 - root - INFO - Completed generation 52; 1.0s elapsed, 2.2s avg, 1.1e+02s total. Expected time remaining: 3.2e+02s
2020-05-02 23:56:06,288 - root - INFO - #52 mean, min log_loss: 1.2, 1.1
2020-05-02 23:56:07,292 - root - INFO - Completed generation 53; 1.0s elapsed, 2.1s avg, 1.1e+02s total. Expected time remaining: 3.2e+02s
2020-05-02 23:56:07,360 - root - INFO - #53 mean, min log_loss: 1.2, 1.1
2020-05-02 23:56:08,402 - root - INFO - Completed generation 54; 1.0s elapsed, 2.1s avg, 1.1e+02s total. Expected time remaining: 3.1e+02s
2020-05-02 23:56:08,470 - root - INFO - #54 mean, min log_loss: 1.2, 1.1
2020-05-02 23:56:09,502 - root - INFO - Completed generation 55; 1.0s elapsed, 2.1s avg, 1.2e+02s total. Expected time remaining: 3.1e+02s
2020-05-02 23:56:09,569 - root - INFO - #55 mean, min log_loss: 1.2, 1.1
2020-05-02 23:56:10,566 - root - INFO - Completed generation 56; 1.0s elapsed, 2.1s avg, 1.2e+02s total. Expected time remaining: 3e+02s
2020-05-02 23:56:10,635 - root - INFO - #56 mean, min log_loss: 1.2, 1.1
2020-05-02 23:56:12,064 - root - INFO - Completed generation 57; 1.4s elapsed, 2.1s avg, 1.2e+02s total. Expected time remaining: 3e+02s
2020-05-02 23:56:12,179 - root - INFO - #57 mean, min log_loss: 1.2, 1.1
2020-05-02 23:56:13,292 - root - INFO - Completed generation 58; 1.1s elapsed, 2.1s avg, 1.2e+02s total. Expected time remaining: 2.9e+02s
2020-05-02 23:56:13,362 - root - INFO - #58 mean, min log_loss: 1.2, 1.1
2020-05-02 23:56:14,367 - root - INFO - Completed generation 59; 1.0s elapsed, 2.0s avg, 1.2e+02s total. Expected time remaining: 2.9e+02s
2020-05-02 23:56:14,436 - root - INFO - #59 mean, min log_loss: 1.2, 1.1
2020-05-02 23:56:15,449 - root - INFO - Completed generation 60; 1.0s elapsed, 2.0s avg, 1.2e+02s total. Expected time remaining: 2.8e+02s
2020-05-02 23:56:15,520 - root - INFO - #60 mean, min log_loss: 1.2, 1.1
2020-05-02 23:56:16,696 - root - INFO - Completed generation 61; 1.1s elapsed, 2.0s avg, 1.2e+02s total. Expected time remaining: 2.8e+02s
