2020-05-03 18:29:02,658 - root - INFO - Package version 0.1a0
2020-05-03 18:29:02,659 - root - INFO - Saving data at /vol/fob-vol1/mi15/plonerma/Lab/rewann/data/2020-05-03_Iris normal Distribution mean=8 sigma=8 run 2_000.
2020-05-03 18:29:02,758 - root - INFO - Starting evolutionary algorithm
2020-05-03 18:29:07,392 - root - INFO - Completed generation 1; 4.6s elapsed, 4.6s avg, 4.6s total. Expected time remaining: 9.2e+02s
2020-05-03 18:29:07,504 - root - INFO - #1 mean, min log_loss: 1.2, 1.1
2020-05-03 18:29:10,599 - root - INFO - Completed generation 2; 3.1s elapsed, 3.9s avg, 7.7s total. Expected time remaining: 7.7e+02s
2020-05-03 18:29:10,667 - root - INFO - #2 mean, min log_loss: 1.2, 1.1
2020-05-03 18:29:13,462 - root - INFO - Completed generation 3; 2.8s elapsed, 3.5s avg, 1.1e+01s total. Expected time remaining: 6.9e+02s
2020-05-03 18:29:13,530 - root - INFO - #3 mean, min log_loss: 1.2, 1.1
2020-05-03 18:29:17,020 - root - INFO - Completed generation 4; 3.5s elapsed, 3.5s avg, 1.4e+01s total. Expected time remaining: 6.9e+02s
2020-05-03 18:29:17,136 - root - INFO - #4 mean, min log_loss: 1.2, 1.1
2020-05-03 18:29:21,524 - root - INFO - Completed generation 5; 4.4s elapsed, 3.7s avg, 1.8e+01s total. Expected time remaining: 7.2e+02s
2020-05-03 18:29:21,596 - root - INFO - #5 mean, min log_loss: 1.2, 1.1
2020-05-03 18:29:24,707 - root - INFO - Completed generation 6; 3.1s elapsed, 3.6s avg, 2.2e+01s total. Expected time remaining: 7e+02s
2020-05-03 18:29:24,774 - root - INFO - #6 mean, min log_loss: 1.2, 1.1
2020-05-03 18:29:27,584 - root - INFO - Completed generation 7; 2.8s elapsed, 3.5s avg, 2.4e+01s total. Expected time remaining: 6.7e+02s
2020-05-03 18:29:27,651 - root - INFO - #7 mean, min log_loss: 1.2, 1.1
2020-05-03 18:29:30,776 - root - INFO - Completed generation 8; 3.1s elapsed, 3.4s avg, 2.7e+01s total. Expected time remaining: 6.6e+02s
2020-05-03 18:29:30,887 - root - INFO - #8 mean, min log_loss: 1.2, 1.1
