2020-05-01 04:25:38,730 - root - INFO - Package version 0.1a0
2020-05-01 04:25:38,730 - root - INFO - Saving data at /vol/fob-vol1/mi15/plonerma/Lab/rewann/data/2020-05-01_Iris Uniform Distribution [-1, 1] run 2_000.
2020-05-01 04:25:38,819 - root - INFO - Starting evolutionary algorithm
2020-05-01 04:25:43,957 - root - INFO - Completed generation 1; 5.1s elapsed, 5.1s avg, 5.1s total. Expected time remaining: 1e+03s
2020-05-01 04:25:44,031 - root - INFO - #1 mean, min log_loss: 1.2, 1.1
2020-05-01 04:25:48,009 - root - INFO - Completed generation 2; 4.0s elapsed, 4.6s avg, 9.1s total. Expected time remaining: 9e+02s
2020-05-01 04:25:48,121 - root - INFO - #2 mean, min log_loss: 1.2, 1.1
2020-05-01 04:25:51,840 - root - INFO - Completed generation 3; 3.7s elapsed, 4.3s avg, 1.3e+01s total. Expected time remaining: 8.4e+02s
2020-05-01 04:25:51,948 - root - INFO - #3 mean, min log_loss: 1.2, 1.1
2020-05-01 04:25:54,892 - root - INFO - Completed generation 4; 2.9s elapsed, 3.9s avg, 1.6e+01s total. Expected time remaining: 7.7e+02s
2020-05-01 04:25:54,972 - root - INFO - #4 mean, min log_loss: 1.2, 1.1
2020-05-01 04:25:58,982 - root - INFO - Completed generation 5; 4.0s elapsed, 4.0s avg, 2e+01s total. Expected time remaining: 7.7e+02s
2020-05-01 04:25:59,062 - root - INFO - #5 mean, min log_loss: 1.2, 1.1
2020-05-01 04:26:02,235 - root - INFO - Completed generation 6; 3.2s elapsed, 3.8s avg, 2.3e+01s total. Expected time remaining: 7.4e+02s
2020-05-01 04:26:02,347 - root - INFO - #6 mean, min log_loss: 1.2, 1.1
2020-05-01 04:26:06,659 - root - INFO - Completed generation 7; 4.3s elapsed, 3.9s avg, 2.7e+01s total. Expected time remaining: 7.5e+02s
2020-05-01 04:26:06,772 - root - INFO - #7 mean, min log_loss: 1.2, 1.1
2020-05-01 04:26:11,120 - root - INFO - Completed generation 8; 4.3s elapsed, 4.0s avg, 3.2e+01s total. Expected time remaining: 7.6e+02s
2020-05-01 04:26:11,231 - root - INFO - #8 mean, min log_loss: 1.2, 1.1
2020-05-01 04:26:15,592 - root - INFO - Completed generation 9; 4.4s elapsed, 4.0s avg, 3.6e+01s total. Expected time remaining: 7.6e+02s
